StoreID,StoreLocation,AnnualSales,NumberOfEmployees,MonthlyFootTraffic,CustomerSatisfactionScore,AverageTransactionValue,OperatingHours,StoreSize,ProductVariety
258,Suburban,442524.58112825616,40,8147.383104450164,8.517602458221816,429.2427386897985,11-7,824.2972294688819,42
259,Urban,530718.2726336648,40,4785.632360412778,4.436479095305258,403.70625101887833,11-7,107.51837287991603,74
260,Urban,617600.0048229857,38,9367.17532179878,1.2488654006229465,394.47240006277366,10-6,809.513459171415,177
261,Urban,996490.3962711144,31,7182.918613491198,9.318664994366936,475.79467346170725,9-5,929.3708417638283,106
262,Urban,308988.7796472331,17,2324.488987030204,,246.9984851262421,10-6,693.7190253485954,165
263,Urban,418081.33292335196,31,1292.2712014032181,7.071144501582407,203.19358713939582,10-6,503.82946166107496,81
264,Urban,336602.0593094599,20,2130.6001758299044,5.860425948998967,324.06394448814086,9-5,952.5894811340514,125
265,Suburban,425002.0929793393,45,7414.207994454567,8.106886745394629,70.62070897834008,nan,320.1008586667574,54
266,Urban,190724.0652051585,42,1094.876326792282,9.661413219758806,344.8703184706368,nan,613.7665330354938,62
267,Rural,423828.79051694245,20,5304.380501800496,,182.73090575089083,10-6,342.8209360669981,115
268,Rural,899078.5283179496,40,5977.479910390601,2.0522721058162983,222.27636278872185,9-5,945.88630548054,96
269,Suburban,368730.86306180415,26,8310.40823768439,,124.4834531136547,9-5,722.1687483738381,182
270,Suburban,434741.301864162,34,5019.353652344951,1.285369714429045,441.1130364630769,10-6,791.0322628042527,86
271,Suburban,950026.7479941412,27,1049.3802573858604,,72.04360089611028,9-5,620.2144518997402,149
272,nan,755541.0966941813,43,2969.039616536609,1.6658919483912762,24.919333018928604,10-6,160.6393840139516,75
273,Suburban,565064.8433362435,8,1427.9886390845468,,483.1111312262464,9-5,164.9695928730738,182
274,Suburban,799473.4555630964,30,9828.5716442921,9.088559576733308,227.97168298486574,11-7,928.3868141681447,105
275,Urban,210861.68396905356,20,6745.801013355187,2.9066227160337386,311.6737563061807,9-5,494.74125932847227,33
276,Suburban,518041.3178987581,30,1017.2802493234772,8.042589953017064,477.1075675804306,10-6,418.1153872995873,43
277,Rural,206412.5158622797,8,1346.7627505118498,4.56752283211287,249.77839479451555,9-5,186.19056056946096,57
278,Suburban,310256.330517622,25,3029.698297798198,4.322859866147041,321.9158038141216,10-6,487.50845778040866,49
279,Suburban,227680.53376623272,49,8009.699693509217,8.599545135862275,411.50185108020344,10-6,978.2376606487478,134
280,Urban,425621.11525222537,28,4591.172669136491,4.713981063399417,471.1252729411249,nan,568.1720612737568,154
281,Urban,443475.38835633325,8,5548.262595255747,9.841662267819451,381.52826308667625,11-7,458.2106649127162,86
282,Suburban,952577.7236499168,28,8852.578979277208,2.789640227005775,69.17893002514403,9-5,148.88733054565708,112
283,Suburban,337713.15806877636,38,9021.186342622243,8.915411312609386,173.8856268905804,9-5,254.25990180427374,22
284,Rural,525185.9607848652,8,4850.543920282493,3.4397843821141367,139.93609814622783,nan,416.3159249269154,70
285,Suburban,830241.4635671381,14,7841.435298755983,,34.914938055013316,10-6,861.5557750293176,74
286,nan,834055.8277929955,35,3107.5822833643806,2.078447394516673,429.8829132500025,11-7,898.423865524005,29
287,nan,775308.8683315183,20,2576.677595977978,1.4218553729327446,55.64517971456581,11-7,660.9841360373345,125
288,Suburban,359050.3859260656,5,9786.64857922759,4.354906287900446,85.42317387256415,10-6,217.82614059475327,123
289,Rural,545474.4574702213,20,6743.809095574342,2.613551696180565,461.33791463719456,11-7,874.8653643556306,109
290,Rural,267590.4356680509,44,6915.587164229822,5.393829322185368,241.5680401915203,10-6,947.7375163203621,40
291,Urban,269559.5705045238,31,8900.540927727367,3.186928316060537,427.94492724641105,10-6,434.948811292447,74
292,Suburban,492257.0918244798,29,1243.3096179177824,1.3498634114998596,451.8606543662748,10-6,885.8189116270271,190
293,Suburban,764732.999118647,31,3572.995490812745,7.464639472261716,63.50425024484128,10-6,955.6250059047627,110
294,Suburban,573925.833998054,7,7472.530149866077,4.004202614745827,161.6008683025558,11-7,818.2391180210551,130
295,Rural,898014.8987627071,14,5091.608715657927,2.5507179160441433,399.7198653917412,10-6,989.9142958349402,165
296,Suburban,847817.9179998183,39,9485.820635981609,9.53176172822692,113.7481934546777,nan,140.34372652732412,83
297,Suburban,128444.898538365,37,5055.1704677714915,5.3970324904636175,224.78255724901916,nan,353.49292311948705,46
298,nan,611577.1385795944,17,2143.2899623818653,6.066626465490913,496.11496948681537,10-6,994.3057785950693,98
299,Rural,648245.1379200788,26,9165.702395366316,,217.75176776866238,11-7,935.1200401340909,144
300,Urban,965417.6298700734,7,1046.050953062155,2.0633896039757755,226.5180724590965,11-7,439.3783648683047,116
301,Suburban,120912.96403797556,34,7828.87145232622,,216.6555621079357,11-7,295.3651100840525,81
302,Urban,577993.393871766,13,1075.0389239766685,7.391843044876172,440.2877192587413,10-6,736.303618681997,167
303,nan,284303.22574226715,25,5168.935418904582,6.0470940820522046,276.81402403610724,9-5,336.190464812795,184
304,nan,148296.61566243018,37,2849.920299453064,4.7374468131822844,412.4439018401413,10-6,906.0793904272471,127
305,Rural,628739.672258551,33,9564.965683871475,,461.5649777947086,9-5,359.7842316135307,113
306,Urban,795343.7292695222,40,4570.664464091308,6.255640760751799,196.12345752945106,10-6,731.915829734999,26
307,nan,797378.9043026691,5,1278.575417342478,,191.92501092956738,9-5,747.7147204513604,124
308,Urban,127259.5691403161,15,7991.149360263085,7.039596096150001,64.77236684996406,11-7,424.9244029035333,118
309,Rural,466251.7602444304,8,3849.2555381854872,3.703795361793952,217.3110361367893,11-7,377.486820170078,52
310,Urban,140058.66443375844,6,6755.125060827833,4.622590512695184,483.4804975061832,nan,887.3933732694976,146
311,Rural,323054.7822916928,30,4647.052472594304,3.7721477770698693,179.30437379529562,11-7,415.7405794112781,112
312,Urban,273592.6324821535,17,4946.626825308267,2.808387925202137,173.62623418011037,10-6,216.68476823452582,169
313,Urban,293664.32131794153,15,3374.1679840498055,5.572125399374173,229.12500060224454,10-6,628.5656238249909,127
314,nan,405206.57263107575,27,8094.993475816618,8.462248818511526,445.4146314927345,10-6,183.0968858102354,163
315,Urban,349676.2376523984,34,5173.484411240364,1.3098906914522401,270.52439615998577,9-5,683.0475759367088,176
316,Suburban,966051.9201948384,15,1356.5574674018844,5.368411471703914,232.15089045715806,11-7,357.78945097330995,174
317,Rural,417166.4080084439,8,9502.90452620403,7.768912988464761,33.02594145136933,11-7,849.69600850462,31
318,Urban,904755.2637636748,37,5472.287052605628,6.70648877844622,145.03370866812068,10-6,837.2664232406424,31
319,Urban,262937.50436883257,41,5373.747527075787,9.93723057966584,290.6871401290623,9-5,474.37938551873225,153
320,Suburban,787372.1804693928,14,4118.055898600256,1.5151488261337553,145.368335500044,9-5,600.0470365895477,140
321,Rural,155210.9824221785,38,6716.330519413006,2.455680246545736,45.832385195156284,11-7,603.9001163130447,35
322,Suburban,516485.10652240715,40,4613.883452605767,3.8771178080046855,71.37451598221122,11-7,536.613975239119,54
323,Urban,104959.39621197335,46,7745.3141436528385,1.0560448449865563,190.55598491136033,10-6,460.19852086336823,97
324,Urban,829261.6867624924,10,8889.243163022373,,332.42103425415763,10-6,964.5718564170813,95
325,Urban,955437.4324340055,35,5407.583182896297,6.76571213037174,487.377976541199,10-6,262.09682214196937,139
326,Urban,131596.63374443108,48,6872.970925315297,4.768627482751722,440.7039140659842,9-5,987.4072896368829,92
327,nan,940461.725325983,38,3659.832935483931,4.756062604093913,401.84845737173805,10-6,594.3382148282324,126
328,Suburban,796468.5023422177,10,6628.625182240755,8.895509321681894,32.07900351560777,10-6,600.7331961770662,125
329,Urban,422975.4209135158,33,6717.154541904683,,71.48964437308919,10-6,429.51960772255075,45
330,Rural,917988.8961005247,14,5607.774324626936,3.3715208238757604,352.40083940171445,10-6,361.1302386079259,39
331,Rural,366631.54412581085,42,2438.6145217125395,3.8768132210110053,272.09853603305544,10-6,743.5160152971717,135
332,nan,468365.7810112858,48,7527.788802239936,2.807421685799646,380.89677534699314,nan,407.4805522623897,84
333,Urban,187040.13597281947,35,3876.976986693876,3.3817870439731816,156.4233524017538,11-7,733.5746127299941,157
334,Urban,691245.0657101296,36,4493.933113609363,,259.25263489491726,10-6,564.5194974980126,148
335,Rural,126640.74586804469,6,8663.89467023528,6.739875316890414,150.30522724292337,9-5,349.020149013533,75
336,Urban,536414.7476791336,23,7130.125486814915,3.354820118017293,151.0065434146617,11-7,895.7759254324167,54
337,Rural,714872.6652272805,8,1744.038074124563,5.857586788981057,360.44469562986166,9-5,927.0368152596012,24
338,Rural,839113.8408541998,10,6088.411796476808,8.745683712886485,117.37265972337343,9-5,971.6485404200256,29
339,Urban,234947.25065949594,22,1782.2810296761713,3.415414877997911,85.5466549599872,nan,752.1507110594325,93
340,Suburban,778681.3296238456,43,6809.108412283787,1.2240658093959473,56.64534802251174,11-7,688.3035012608908,69
341,Suburban,747169.3211995267,32,4551.870809446325,3.484776450719292,444.08065710236116,11-7,508.4138477347638,130
342,Suburban,603613.4807078058,47,8316.990614296941,9.466507480710192,427.80692858265496,11-7,626.3223821811353,158
343,Urban,626180.1380090776,12,8021.609365746802,1.1846120560279363,423.69904307540077,11-7,146.50681518597773,189
344,Urban,182143.64877110033,48,9997.375408974342,2.0939739257914782,273.93971325724874,11-7,146.01087123972454,60
345,Suburban,640423.9389163422,48,3692.5324547743744,,44.86645047512967,11-7,198.09550134956032,132
346,Urban,443369.9863637491,45,2575.70916187593,7.356777293902778,149.11216068009116,9-5,248.4748722190002,177
347,Urban,880822.7662074823,36,2667.864145456698,9.8081783956154,88.55754559628737,10-6,435.4541632667763,129
348,nan,381788.9935623912,37,6390.270880225558,6.294782267663668,101.11757929637378,11-7,813.4344779217645,25
349,Rural,618935.5696271722,38,4010.897359704245,1.7964815426782121,472.48974630664264,nan,533.0055051774063,104
350,nan,483914.25973107497,46,9161.693469094163,5.1219699009143635,401.1588996024304,9-5,652.8719461624104,166
351,Urban,888635.7444252818,31,1714.2062562680992,8.04763422515719,196.92880522174147,9-5,124.43625543315814,169
352,Rural,328525.0002902701,35,7883.351307274544,2.6117989030037547,117.45185663509179,9-5,837.7749734544258,139
353,Suburban,170922.12427851435,29,5407.395805273648,3.662563296030523,464.96853596346045,9-5,742.3070692841209,39
354,Suburban,773790.1488848256,44,6736.900924099073,7.008170504653124,312.0992813369769,10-6,446.7276532546231,21
355,Rural,471606.95521748933,49,6290.4182009478445,3.8605121506092175,460.0422289393775,10-6,352.33149683049015,170
356,Suburban,630188.5232136623,22,5772.3274353173865,7.559721151221611,361.87781261118505,11-7,774.0561942708076,132
357,Rural,123750.398542016,22,7285.126194715436,8.156326770789132,110.77258341610721,10-6,897.5075711316216,61
358,Rural,956898.8122576618,49,5911.357049072424,8.4770377689965,148.48608932754192,nan,639.4991525000938,30
359,Suburban,889856.5396464788,38,9302.245279053546,5.96140531493946,168.69579421913951,11-7,858.4770232548435,168
360,Rural,661481.1105195497,10,5965.098273076937,4.409154293033012,231.62952001381734,9-5,756.3275968033006,91
361,Urban,115326.85790135624,11,9276.99159174979,,109.29969559109801,nan,631.8465581947435,132
362,Urban,440178.8265845889,44,8257.01569937891,2.6764385715084154,104.21365060904334,nan,241.4825237887636,75
363,Rural,980916.8839679341,33,8627.930710787892,2.841086694093882,53.65565960846858,9-5,915.2655276382504,110
364,Suburban,713197.3228662112,25,9075.587267733925,8.368339387176672,115.67647536782263,10-6,588.5702893341986,171
365,Suburban,244889.0751820772,6,2823.0078056046877,8.355500131911553,199.67176358232643,nan,381.47697142143267,60
366,Rural,514537.07378905057,22,4082.9915611633583,4.661763625485446,376.2844099156359,10-6,713.3193715727265,126
367,Rural,970063.9694591374,12,9094.365573181116,5.20665525669032,319.5597724873219,11-7,702.6664620608631,119
368,Suburban,581237.356974934,41,2342.9331236894177,4.867778019844949,213.69701228319454,9-5,654.624462640598,141
369,Urban,122153.0752268421,26,5411.304029567606,5.071454095382366,361.3752171888318,9-5,445.70886857961733,92
370,Rural,657794.8758483799,45,1942.73693449905,3.0501214847906937,128.3956868183126,11-7,708.3363090664168,182
371,Urban,344094.87783804385,46,2372.9212592228487,2.9645964282284702,182.70929746080392,11-7,536.392641443842,175
372,Rural,188961.35668921395,46,6300.003572413716,8.495012392185421,283.0504689052348,nan,521.822313287485,24
373,Urban,462617.6002587037,25,4564.9136404125575,7.00373868546837,256.49040351572273,9-5,303.11659145941076,38
374,nan,602670.7876890204,15,4813.229130595375,9.78200882257082,395.8742500104523,11-7,924.7243232206638,157
375,Suburban,115336.64624302245,12,5573.183065781494,2.4420238088859283,129.3767564318135,10-6,142.30346139401254,155
376,Rural,603142.1277723527,13,6946.551207969449,9.311008886381806,434.86289949613996,10-6,853.1092052667724,198
377,Suburban,560082.8321556736,26,5493.965269784304,,411.54637667082693,9-5,580.8697978074374,50
378,Urban,814517.5447888841,27,4075.9515007946347,5.748172710155455,212.00460690619985,9-5,150.61036719994698,104
379,Suburban,481194.83513385744,20,2735.27627249923,6.879265903809039,439.44334716444223,9-5,232.27644802134938,79
380,Suburban,598105.3867028976,30,5180.258237012245,8.538640548225054,325.0473181729717,10-6,182.08451217488349,46
381,Rural,767808.3736514137,47,4379.977256089653,5.74864869592402,284.2502162011121,11-7,965.3161201237394,119
382,Rural,907431.2846037509,38,8339.007176551451,6.8264415221750046,301.8071304061477,nan,622.5362071377008,159
383,Urban,442031.11842131877,40,1137.6746693868727,9.79093071209368,266.9539032574946,9-5,300.0614939636547,131
384,Suburban,641470.1462048319,43,6133.580084025743,7.482666465989198,330.776618932243,11-7,445.1990606305802,187
385,Urban,725149.8130747436,35,6566.133384857429,1.7062686671218077,228.6634309574193,11-7,672.4027290978976,91
386,Urban,138943.60879797657,49,9891.06889670999,7.451240282712441,237.76722699454655,10-6,585.2711033584062,179
387,Urban,820684.4576375213,46,8968.27795714583,9.764883355725503,129.47333571432793,10-6,200.16227144128905,143
388,Rural,439687.16669385444,18,5658.105452730865,4.516564885964845,265.74088102392795,9-5,416.6201825300608,99
389,Urban,703215.0472992489,27,3596.6390735954155,1.3908534487730797,165.87344952460353,nan,307.69085394556294,158
390,Suburban,524497.6595844541,40,1091.664992005585,7.545930335004665,191.05343670954082,9-5,333.26484395657315,176
391,Urban,732105.2284225365,14,3167.0270061692836,3.7823140336747074,69.84724362040302,10-6,967.5696596599882,136
392,Rural,751897.881312201,49,8626.918499381416,9.261330094159247,295.2560407321371,nan,485.1407543366363,154
393,Suburban,272413.9121378206,32,9759.306177386614,2.6428491103055842,489.9590205755116,9-5,669.6935658949683,109
394,nan,695956.8108578054,35,7309.488175166071,4.390017898277067,149.65884652167566,11-7,568.1240865083422,46
395,Suburban,866191.0940938785,17,6434.687873779087,1.213093171800892,445.1977295049736,10-6,193.56643711627692,74
396,Rural,312010.48045447737,19,6456.107184318047,4.948322231230129,29.63117503476191,10-6,134.38818882919435,37
397,Urban,782365.1229044901,39,6849.168662231261,2.7100335135756364,228.81931108930942,10-6,699.5781050954041,32
398,Urban,670442.6018397013,39,1016.102067819754,6.37383084039122,433.22654469548667,10-6,561.0224833998211,110
399,nan,959613.4310253074,17,4329.625634515502,7.715678727527093,165.02464154616132,10-6,583.7856337943442,119
400,Rural,334221.9195625847,46,3963.5093990356067,3.518558947734559,101.28688343327937,10-6,119.3005511724778,86
401,Suburban,238849.9998922032,38,9801.398701947244,,336.2481411654678,10-6,449.07479118545206,87
